Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Ассистент менеджера проектов в студию декора,40,от 100 000 до 200 000 KZT до вычета налогов,ИП КУРУМБАЕВА Л.И.,Вакансия опубликована 15 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Работа в условиях многозадачности;Грамотная речь;Желание развиваться творчески;Коммуникативные навыки;,https://almaty.hh.kz/vacancy/80436339,,
Менеджер в офис,40,от 180 000 до 240 000 KZT на руки,ТОО GFcom,Вакансия опубликована 23 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Пользователь ПК;Работа с поставщиками;оформление заказов;оформление документации;Internet;,https://almaty.hh.kz/vacancy/80856419,,
Контент-менеджер,3,до 200 000 KZT на руки,ИП Студия развития бизнеса OnLike.kz,Вакансия опубликована 3 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Грамотность;Ответственность;,https://almaty.hh.kz/vacancy/80019819,,Менеджмент
Ассистент-помощник,68,от 150 000 KZT на руки,ТОО AtlantMarket,Вакансия опубликована 23 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Грамотная речь;Пользователь ПК;Грамотность;Работа в условиях многозадачности;Телефонные переговоры;Работа в команде;Умение работать с людьми;Умение работать в условиях многозадачности;,https://almaty.hh.kz/vacancy/80893964,,Менеджмент
Специалист в типографию,86,от 170 000 KZT до вычета налогов,"Типография Идиллия tip, ИП Марченко",Вакансия опубликована 23 мая 2023 в Караганде,"Караганда, улица Алиханова, 37",полный день,Полная занятость,Пользователь ПК;Умение работать в команде;Поиск информации в интернет;Навыки межличностного общения;Станки ЧПУ;CorelDRAW;Творческое мышление;Лазерная техника;Малярные работы;Деревообработка;,https://almaty.hh.kz/vacancy/79985019,,Сервисное обслуживание/производство
Менеджер по туризму,72,от 100 000 до 400 000 KZT на руки,ТОО KEREMET-TOUR,Вакансия опубликована 9 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Заключение договоров;Пользователь ПК;Ведение переговоров;Работа в команде;Телефонные переговоры;Агентские продажи;Активные продажи;Русский — B1 — Средний;Казахский — A2 — Элементарный;,https://almaty.hh.kz/vacancy/80198001,,
Помощник геодезиста,27,до 170 000 KZT на руки,ТОО Nova Строй,Вакансия опубликована 23 мая 2023 в Караганде,"Караганда, Коммунальная улица, 12",полный день,Полная занятость,AutoCAD;Ответственный подход к работе;,https://almaty.hh.kz/vacancy/80863254,,Гео
Дизайнер,34,от 130 000 до 300 000 KZT до вычета налогов,"ИП Print Shop, ТМ (Черемухина, ИП)",Вакансия опубликована 29 мая 2023 в Караганде,Алматы,полный день,Полная занятость,CorelDRAW;Пользователь ПК;Дизайн;Графический дизайн;,https://almaty.hh.kz/vacancy/81210106,,Массмедиа
Старшая медсестра/Старший медбрат,64,от 200 000 до 250 000 KZT на руки,ТОО Эталон Стом,Вакансия опубликована 24 мая 2023 в Караганде,"Караганда, проспект Нуркена Абдирова, 30Б",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80949928,,Медицина
Администратор-ассистент руководителя,8,от 70 000 до 300 000 KZT на руки,ИП Майжакканов С.,Вакансия опубликована 24 мая 2023 в Караганде,"Караганда, проспект Нурсултана Назарбаева, 53/1",полный день,Полная занятость,Работа в команде;Грамотная речь;Креативность;Активные продажи;Телефонные переговоры;Управление отношениями с клиентами;исполнение поручений руководителя;,https://almaty.hh.kz/vacancy/80959284,,
Диспетчер в службу такси,39,от 100 000 до 300 000 KZT на руки,ТОО Компания 9 Регион,Вакансия опубликована 22 мая 2023 в Караганде,Алматы,сменный график,Полная занятость,быстрая обучаемость;владение пк;знание города;внимательность;вежливость;,https://almaty.hh.kz/vacancy/80784495,,
Военнослужащий по контракту,22,от 150 000 до 200 000 KZT на руки,Гос. корп. РГУ Воинская часть 6505 Национальной гвардии Республики Казахстан,Вакансия опубликована 20 мая 2023 в Караганде,Алматы,сменный график,Полная занятость,"Работа в команде;Грамотная речь;Умение работать в коллективе;способность анализировать проблемы, эффективно искать пути их разрешения;",https://almaty.hh.kz/vacancy/80770805,,Оборона
Помощник нотариуса,146,от 100 000 KZT на руки,Частный Нотариус Аманжолова С.Н,Вакансия опубликована 19 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80732599,,
Системный администратор,113,от 200 000 до 300 000 KZT до вычета налогов,ТОО Интерстройсервис и К,Вакансия опубликована 15 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Адекватность;Знание компьютера;Готовность к командировкам;Владение компьютером;Желание работать и зарабатывать;Работа с компьютером;Лояльность;Хорошая обучаемость;Высокая энергичность;Умение работать в условиях многозадачности;,https://almaty.hh.kz/vacancy/80401395,,IT
Гид-экскурсовод,72,з/п не указана,ТОО Nomads Club,Вакансия опубликована 17 мая 2023 в Караганде,"Караганда, улица Лободы, 40",полный день,Частичная занятость,Работа в команде;Организаторские навыки;Позитивное мышление;Работа в условиях многозадачности;Терпеливость;Коммуникабельность;,https://almaty.hh.kz/vacancy/80604478,,
Мерчендайзер,77,от 100 000 до 120 000 KZT на руки,ТОО Анилада,Вакансия опубликована 29 мая 2023 в Караганде,"Караганда, улица Писарева, Караганда 100000",полный день,Полная занятость,Контроль сроков годности;Терпение;Работа в условиях многозадачности;,https://almaty.hh.kz/vacancy/81251829,,
Помощник Частного судебного исполнителя,146,от 100 000 до 120 000 KZT на руки,ЧСИ Ахметов Д.Е,Вакансия опубликована 19 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Стрессоустойчивость;Ответственность;Казахский — A1 — Начальный;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80730127,,
Фармацевт-провизор,133,от 200 000 до 250 000 KZT на руки,ИП ЛАЗАРЧЕНКО О.В.,Вакансия опубликована 29 мая 2023 в Караганде,"Караганда, Волочаевская улица, 59",сменный график,Полная занятость,Пользователь ПК;умение слушать и слышать клиента и его запросы;,https://almaty.hh.kz/vacancy/81228758,,Медицина
Преподаватель английского языка,132,от 100 000 KZT до вычета налогов,ИП SPEAK UP,Вакансия опубликована 18 мая 2023 в Караганде,"Караганда, Магнитогорская улица, 35",полный день,Полная занятость,Ответственность;,https://almaty.hh.kz/vacancy/80676184,,
Бухгалтер-оператор,18,от 180 000 KZT на руки,ТОО GF auto,Вакансия опубликована 19 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80724968,,Финансы
Администратор в отель,72,от 140 000 до 140 000 KZT на руки,ТОО Татлер,Вакансия опубликована 4 мая 2023 в Караганде,"Караганда, проспект Республики, 11к3",сменный график,Полная занятость,Английский язык;Пользователь ПК;Бронирование гостиниц;Гостиницы;Гостиничный менеджмент;Знание иностранных языков;Навыки составления отчетности;Навыки работы с первичной документацией;Точность и внимательность к деталям;Навыки межличностного общения;Английский — B2 — Средне-продвинутый;,https://almaty.hh.kz/vacancy/80088824,,
Логист-экспедитор,67,от 190 000 до 205 000 KZT на руки,ТОО EMEX-Регион,Вакансия опубликована 2 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79967056,,
"Монтажник автоматических ворот, рольставен, шлагбаумов.",78,от 250 000 до 450 000 KZT до вычета налогов,ТОО TimeRec,Вакансия опубликована 29 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80045455,,
Продавец-консультант зоотоваров,40,от 105 000 KZT на руки,ИП Шаяхметов,Вакансия опубликована 24 мая 2023 в Караганде,"Караганда, проспект Нуркена Абдирова, 20",сменный график,Полная занятость,Пользователь ПК;Грамотная речь;Работа с кассой;Обслуживание покупателей;Работа в команде;,https://almaty.hh.kz/vacancy/80923392,,
Оператор,84,от 150 000 KZT на руки,ТОО Мир ТорТини,Вакансия опубликована 18 мая 2023 в Караганде,"Караганда, улица Молокова, 47",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80654567,,IT
Санитарка\санитар в стоматологическую клинику,64,от 150 000 до 200 000 KZT на руки,ТОО Эталон Стом,Вакансия опубликована 1 мая 2023 в Караганде,"Караганда, проспект Нуркена Абдирова, 30Б",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/79950941,,Медицина
Кадровый делопроизводитель,33,от 150 000 KZT до вычета налогов,Благотворительный фонд Meyrimdilik,Вакансия опубликована 15 мая 2023 в Караганде,"Караганда, улица Лободы, 11А",полный день,Полная занятость,"Грамотная речь;оформление документации;Поиск информации в интернет;Работа в MS Office;Высокая скорость печати;уверенное пользование ПК, знание программ MS Office;Архивирование;Делопроизводство;Казахский — C2 — В совершенстве;Русский — C2 — В совершенстве;",https://almaty.hh.kz/vacancy/80440609,,Юриспруденция
Контролер,95,от 95 000 до 110 000 KZT на руки,РГУ «ДЕПАРТАМЕНТ УГОЛОВНО-ИСПОЛНИТЕЛЬНОЙ СИСТЕМЫ ПО КАРАГАНДИНСКОЙ ОБЛАСТИ КОМИТЕТА УГОЛОВНО — ИСПОЛНИТЕЛЬНОЙ СИСТЕМЫ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РК,Вакансия опубликована 24 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/78535764,,Оборона
Повар-кассир в донерную (Майкудук),94,от 110 000 до 250 000 KZT на руки,ТОО Sardarov family & friends company,Вакансия опубликована 10 мая 2023 в Караганде,"Караганда, 17-й микрорайон, 47",полный день,Полная занятость,Поварское дело;,https://almaty.hh.kz/vacancy/80209149,,
Фармацевт,133,от 140 000 KZT на руки,ИП Ордабаев,Вакансия опубликована 25 мая 2023 в Караганде,"Караганда, улица Касыма Аманжолова, 9",полный день,Полная занятость,Грамотная речь;Пользователь ПК;Работа с клиентами;Консультирование клиентов по телефону;Активные продажи;Фармация;,https://almaty.hh.kz/vacancy/80992677,,Медицина
Помощник проектировщика ОВиК,48,от 100 000 KZT до вычета налогов,ТОО ТЕПЛОМЕХ ПРОЕКТ,Вакансия опубликована 25 мая 2023 в Караганде,"Караганда, улица Алиханова, 37",полный день,Полная занятость,Пользователь ПК;AutoCAD;,https://almaty.hh.kz/vacancy/81063556,,Сервисное обслуживание/производство
Менеджер в рекламное агентство (по работе с поставщиками),68,от 150 000 до 230 000 KZT на руки,"ИП Горбунов А,А",Вакансия опубликована 19 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80715806,,Менеджмент
Барбер/парикмахер,92,от 250 000 до 550 000 KZT на руки,ИП Оспанов Т.Ө.,Вакансия опубликована 8 мая 2023 в Караганде,"Қарағанды, Улица Бауржана Момышулы",гибкий график,Полная занятость,Работа в команде;Гарантийное обслуживание;Терпеливость;Навыки разрешения спорных ситуаций;Навыки улаживания конфликтов;,https://almaty.hh.kz/vacancy/80193481,,Юриспруденция
Мерчендайзер магазинов,77,от 150 000 до 150 000 KZT на руки,ТОО Альди и К,Вакансия опубликована 2 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79962903,,
Сборщик светодиодных светильников,40,от 150 000 KZT на руки,ТОО Жарык LED,Вакансия опубликована 3 мая 2023 в Караганде,"Караганда, Складская улица, 4",полный день,Полная занятость,"порядочность, честность, желание работать;",https://almaty.hh.kz/vacancy/80026212,,
Педагог-консультант в арт студию,34,от 80 000 до 85 000 KZT на руки,ИП Газизова,Вакансия опубликована 29 мая 2023 в Караганде,"Караганда, проспект Бухар Жырау, 59/2",сменный график,Частичная занятость,Творчество;аквагрим;рисование;Изобразительное искусство;Дизайн;Педагог;Художник;Работа с детьми;Рисование;Умение рисовать;Рисунок;,https://almaty.hh.kz/vacancy/81258054,,Массмедиа
Ассистент отдела продаж,54,з/п не указана,ТОО KAZPROM AVTOMATIKA,Вакансия опубликована 23 мая 2023 в Караганде,"Караганда, ул.Жамбыла, 28",полный день,Полная занятость,Управление временем;1С-Битрикс;Деловая переписка;,https://almaty.hh.kz/vacancy/80862904,,Менеджмент
Помощник юриста,145,з/п не указана,ЧУ СОДЕЙСТВИЕ И ПРАВО,Вакансия опубликована 10 мая 2023 в Караганде,"Караганда, улица Ержанова, 18",полный день,Полная занятость,Гражданское право;Административное право;Грамотность;Гражданское процессуальное право;Пользователь ПК;Делопроизводство;Составление исков;Деловое общение;судебный кабинет;egov;,https://almaty.hh.kz/vacancy/80202977,,
Помощник бухгалтера,18,от 100 000 до 120 000 KZT на руки,ТОО Даму-Химия,Вакансия опубликована 16 мая 2023 в Караганде,"Караганда, Мельничная улица, 4",полный день,Полная занятость,"пунктуальность,;Работа с документами;Работа с банками;Работа с компьютером;Коммуникабельность, ответственность;",https://almaty.hh.kz/vacancy/80474447,,Финансы
Представитель по обслуживанию торговых аппаратов (подработка),129,з/п не указана,ТОО Торговая Компания Сатурн,Вакансия опубликована 10 мая 2023 в Караганде,Алматы,полный день,Частичная занятость,E9,https://almaty.hh.kz/vacancy/80212592,,
Оператор на расфасовочный станок штукатурки,85,от 200 000 KZT на руки,ТОО Petro Oil Resources,Вакансия опубликована 22 мая 2023 в Караганде,"Караганда, микрорайон Алтын Арка, 17",полный день,Полная занятость,"Работа в команде;Работа в условиях многозадачности;Коммуникабельность, ответственность;",https://almaty.hh.kz/vacancy/80821349,,Сервисное обслуживание/производство
Санитар,40,от 106 000 KZT до вычета налогов,ТОО Ақжан,Вакансия опубликована 22 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80825835,,
Видеооператор,20,от 130 000 KZT до вычета налогов,ИП Академия 360,Вакансия опубликована 3 мая 2023 в Караганде,Алматы,полный день,Полная занятость,DHCP;Windows 7;Mac Os;MS Dos;,https://almaty.hh.kz/vacancy/80043935,,Массмедиа
Врач общей практики,24,от 300 690 до 373 880 KZT до вычета налогов,ТОО Поликлиника №8 города Караганды,Вакансия опубликована 11 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Работа в команде;,https://almaty.hh.kz/vacancy/80296381,,Медицина
"Тренер по боксу, Караганда",40,от 150 000 до 350 000 KZT до вычета налогов,ИП Боксерский клуб Double Jab,Вакансия опубликована 24 мая 2023 в Караганде,"Караганда, улица Жамбыла, 135/2",полный день,Частичная занятость,Терпеливость;Грамотная речь;Работа в условиях многозадачности;Умение объяснять;Индивидуальный подход;Работа с людьми;,https://almaty.hh.kz/vacancy/80989410,,
Инженер отдела Вентиляции и Тепло-Холодоснабжения,47,з/п не указана,ТОО Вертикаль-НТ,Вакансия опубликована 1 мая 2023 в Караганде,Алматы,полный день,Полная занятость,AutoCAD;Microsoft Excel;Выполнение поставленных задач;Работа в команде;,https://almaty.hh.kz/vacancy/79950052,,Сервисное обслуживание/производство
Инженер по сопровождению систем мониторинга транспорта,121,от 170 000 KZT на руки,ТОО Fleetbook,Вакансия опубликована 15 мая 2023 в Караганде,"Караганда, Складская улица, 10/3",полный день,Полная занятость,Работа в команде;Грамотность;Консультирование клиентов;Пользователь ПК;,https://almaty.hh.kz/vacancy/80410540,,
Торговый представитель в г. Караганды,129,от 200 000 до 300 000 KZT на руки,ТОО КазАрстрой,Вакансия опубликована 28 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Поиск и привлечение клиентов;работа с текущей базой клиентов;Мерчендайзинг;Холодные продажи;Традиционная розница;,https://almaty.hh.kz/vacancy/79743288,,
Уборщица/Уборщик помещений,40,от 150 000 до 150 000 KZT на руки,ТОО Азия-Транзит,Вакансия опубликована 19 мая 2023 в Караганде,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80699165,,
Прачка,40,з/п не указана,ЧУ ЯСЛИ-САД-ШКОЛА ЛЕСОК,Вакансия опубликована 17 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Выносливость;Высокая энергичность и инициативность;Умение быстро находить контакт с людьми;Индивидуальный подход;Корпоративные правила поведения;,https://almaty.hh.kz/vacancy/80556271,,
Инженер-гидротехник/Инженер мелиоратор/Мелиоратор в сельском хозяйстве,7,з/п не указана,ТОО BEST MILL,Вакансия опубликована 26 мая 2023 в Караганде,Алматы,полный день,Полная занятость,Аналитические способности;Сельское хозяйство;Системы канализации и водоснабжения;Техническая грамотность;Работа с технической документацией;Инженерные системы;Капитальный ремонт;Строительство;Водоснабжение и канализация;,https://almaty.hh.kz/vacancy/81097269,,
Полевой геолог,28,от 120 000 KZT на руки,ТОО Геометрия Group,Вакансия опубликована 4 мая 2023 в Караганде,"Караганда, проспект Нурсултана Назарбаева, 68/1",полный день,Полная занятость,Работа в команде;Работа с людьми;Навыки работы с первичной документацией;Желание обучаться;Желание учиться и развиваться;Работа с большим объемом информации;,https://almaty.hh.kz/vacancy/80078989,,Гео
Стекольщик/ученик стекольщика,40,от 150 000 до 350 000 KZT до вычета налогов,ТОО Окна-Плюс Ltd,Вакансия опубликована 22 мая 2023 в Караганде,"Караганда, улица Гоголя, 86",полный день,Стажировка,E9,https://almaty.hh.kz/vacancy/80830565,,
Заправщик картриджей\Специалист по ремонту оргтехники,111,от 120 000 до 170 000 KZT на руки,ТОО Сервис центр Максимум,Вакансия опубликована 18 мая 2023 в Караганде,"Караганда, Пассажирская улица, 10",полный день,Полная занятость,Ремонт ПК;Техническое обслуживание;Сборка ПК;Настройка ПО;Настройка ПК;Офисная техника;Ремонт лазерных принтеров и МФУ;Замена комплектующих ПК;Заправка картриджей;ремонт картриджей;Ремонт оргтехники;Ремонт бытовой техники;Ремонт ноутбуков;Ремонт техники;Принтер;ПК;Ремонт;Работа с оргтехникой;автомеханик;автослесарь;,https://almaty.hh.kz/vacancy/80639182,,Сервисное обслуживание/производство
Машинист гранулятора (экструдера),109,от 170 000 до 200 000 KZT на руки,ТОО Жанатехпром,Вакансия опубликована 14 мая 2023 в Караганде,"Караганда, Ишимская улица, 3",сменный график,Полная занятость,Работа в команде;Умение работать в условиях многозадачности;физическая выносливость;,https://almaty.hh.kz/vacancy/80389257,,Сервисное обслуживание/производство
Сотрудник в сеть музыкальных школ,8,до 180 000 KZT до вычета налогов,ИП Новая Эра,Вакансия опубликована 9 мая 2023 в Караганде,Алматы,сменный график,Полная занятость,Грамотная речь;Пользователь ПК;Креативность;Умение работать с клиентами;Казахский — B2 — Средне-продвинутый;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80197761,,
Мерчендайзер,77,от 180 000 до 180 000 KZT на руки,ТОО Арпа,Вакансия опубликована 11 мая 2023 в Караганде,"Караганда, улица Молокова, 104/2",полный день,Полная занятость,Выкладка товаров;Контроль сроков годности;,https://almaty.hh.kz/vacancy/80312198,,
Диспетчер,39,от 120 000 до 130 000 KZT до вычета налогов,ТОО СборМет,Вакансия опубликована 1 мая 2023 в Караганде,"Караганда, улица Пирогова, 14",полный день,Полная занятость,Четкая дикция;Навыки улаживания конфликтов;обработка входящей корреспонденции;Ответственность и пунктуальность;входящие звонки;Работа в условиях многозадачности;Работа с компьютером;Поиск и привлечение клиентов;исходящие звонки;Грамотная речь;Знание пк;Обработка исходящей корреспонденции;,https://almaty.hh.kz/vacancy/79949698,,
Помощник Мерчендайзера,77,от 120 000 до 120 000 KZT до вычета налогов,ТОО 220 VOLT,Вакансия опубликована 5 мая 2023 в Караганде,"Караганда, улица Ермекова, 114",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80152198,,
Синоптик-метеоролог,40,от 200 000 до 350 000 KZT на руки,Гос. корп. КАРАГАНДИНСКИЙ ФИЛИАЛ РГП НА ПХВ КАЗАЭРОНАВИГАЦИЯ КОМИТЕТА ГРАЖДАНСКОЙ АВИАЦИИ МИНИСТЕРСТВА ИНДУСТРИИ И ИНФРАСТРУКТУРНОГО РАЗВИТИЯ РК,Вакансия опубликована 3 мая 2023 в Караганде,"Бухар-Жырауский район, аэропорт Сары-Арка",полный день,Полная занятость,"Пользователь ПК;Образованность;Ответственность и пунктуальность;Коммуникабельность, ответственность;Ответственный подход к работе;",https://almaty.hh.kz/vacancy/80018729,,
Электромонтер по ремонту и обслуживанию электротехнического оборудования,143,от 200 000 до 300 000 KZT на руки,ТОО Kaz Build Company,Вакансия опубликована 12 мая 2023 в Караганде,"Караганда, 018-й учетный квартал",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80354967,,Сервисное обслуживание/производство
Помощник судебного исполнителя,146,от 120 000 до 140 000 KZT на руки,ИП Карипбекова Д.К.,Вакансия опубликована 12 мая 2023 в Караганде,"Караганда, проспект Нурсултана Назарбаева",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80329700,,
"Педагог дошкольного образования в Детский центр ""Любознайка""",132,до 80 000 KZT до вычета налогов,ИП Калиновская З.П,Вакансия опубликована 8 мая 2023 в Караганде,Алматы,гибкий график,Частичная занятость,Грамотная речь;Ответственность и пунктуальность;Образованность;Ответственный подход к работе;,https://almaty.hh.kz/vacancy/80190643,,
