Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,"ИП ""Sauat""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~3045687,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"ИП ""Sauat""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~3045688,Молодежная практика,
Учитель информатики,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AZMAR PREMIUM МЕКТЕБІ""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-informatiki~3045680,Молодежная практика,
Учитель иностранного языка начального образования,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AZMAR PREMIUM МЕКТЕБІ""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka-nachalnogo-obrazovaniya~3045682,Молодежная практика,
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AZMAR PREMIUM МЕКТЕБІ""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~3045681,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~3045758,Молодежная практика,
Специалист по сопровождению программного обеспечения,IT и телекоммуникации,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Работа с программным обеспечением;,https://enbek.kz/ru/vacancy/specialist-po-soprovozhdeniyu-programmnogo-obespecheniya~3045760,Молодежная практика,IT
Учитель музыки,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Владение различными стилями и направлениями в музыке;,https://enbek.kz/ru/vacancy/uchitel-muzyki~3045761,Молодежная практика,
Помощник юриста,Юриспруденция,от 103 500 тенге,Частный судебный исполнитель Ахметов Данияр Ешангелдиевич,Вакансия опубликована 14.04.2023,Адреса нет,полный день,Проектная работа,Заключение договоров;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3042553,Молодежная практика,Юриспруденция
Художник-дизайнер (общий профиль),Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СРБ-H""",Вакансия опубликована 05.04.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна;,https://enbek.kz/ru/vacancy/khudozhnik-dizainer-(obshchii-profil)~3021507,Молодежная практика,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Агентства Республики Казахстан по делам государственной службы по Карагандинской области""",Вакансия опубликована 04.04.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~3017171,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 31.03.2023,Адреса нет,полный день,Проектная работа,Экономический анализ хозяйственно-финансовой деятельности;,https://enbek.kz/ru/vacancy/finansist~3018635,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Карагандинский филиал акционерного общества ""Казахстанская аграрная экспертиза""",Вакансия опубликована 31.03.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~3010717,Молодежная практика,Менеджмент
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Карагандинский филиал акционерного общества ""Казахстанская аграрная экспертиза""",Вакансия опубликована 30.03.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~3007741,Молодежная практика,Менеджмент
Инспектор по кадрам,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Охранное агентство ""Тама""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,"Оформление приказов приема, перевода и увольнения работников;",https://enbek.kz/ru/vacancy/inspektor-po-kadram~3004119,Молодежная практика,Менеджмент
Воспитатель,Образование и воспитание,от 103 500 тенге,"Алимова ""Teddy""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2989169,Первое рабочее место,
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,ИП НУРДАНА,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Документирование ИТ инфраструктуры;,https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2991301,Молодежная практика,IT
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Aqylsana""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2986538,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"""UPGRADE STUDIO""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2986565,Молодежная практика,
Медицинская сестра (высокой квалификации),Медицина и фармацевтика,от 103 500 тенге,ИП Акебаева Айжан,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskaya-sestra-(vysokoi-kvalifikacii)~2988785,Первое рабочее место,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП Акебаева Айжан,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2988796,Молодежная практика,
Техник-электрик,Энергетика,от 103 500 тенге,ИП Узиятов,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,"Монтаж, сборка и регулировка электрооборудования;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~2986150,Первое рабочее место,Сервисное обслуживание/производство
Инженер по сварке,"Нефть, газ, добыча ресурсов",от 103 500 тенге,ИП Узиятов,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,ТО и ремонт механизмов и агрегатов;,https://enbek.kz/ru/vacancy/inzhener-po-svarke~2986151,Первое рабочее место,
Программист 1С,IT и телекоммуникации,от 103 500 тенге,ИП Узиятов,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Кодирование на языках web-программирования;,https://enbek.kz/ru/vacancy/programmist-1s~2986154,Молодежная практика,IT
Инженер по сварке,"Нефть, газ, добыча ресурсов",от 103 500 тенге,ИП Узиятов,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Точечная сварка на машинах контактной сварки;,https://enbek.kz/ru/vacancy/inzhener-po-svarke~2986156,Молодежная практика,
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,КИШКЕНТАЕВ ЧИНГИЗ АМАНГЕЛЬДИНОВИЧ,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,"Информирование о маркетинговых акциях, продуктах и специальных предложений;",https://enbek.kz/ru/vacancy/smm-menedzher~2987220,Первое рабочее место,Журналистика
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Арка-Инвест LTD""",Вакансия опубликована 13.03.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/ofis-menedzher~2979271,Молодежная практика,Менеджмент
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Samruk Tekstil""",Вакансия опубликована 09.03.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2974463,Молодежная практика,Менеджмент
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление финансов Карагандинской области""",Вакансия опубликована 02.03.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2962208,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент внутреннего государственного аудита по Карагандинской области Комитета внутреннего государственного аудита Министерства финансов Республики Казахстан""",Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,Проведение аудита и финансового контроля;,https://enbek.kz/ru/vacancy/ekonomist~2948617,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление координации занятости и социальных программ Карагандинской области""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2948464,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление координации занятости и социальных программ Карагандинской области""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2948466,Молодежная практика,Юриспруденция
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Исаканова,Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2939040,Первое рабочее место,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Adal Transport""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2934235,Молодежная практика,Журналистика
Системный администратор,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Восстановление параметров ПО сетевых устройств;,https://enbek.kz/ru/vacancy/sistemnyi-administrator~2932067,Молодежная практика,IT
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,"Сбор местных, национальных и международных новостей посредством интервью;",https://enbek.kz/ru/vacancy/zhurnalist~2876285,Первое рабочее место,Журналистика
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""BRC KAZ Consult""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2876627,Первое рабочее место,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Центр развития молодежи ""Тиек""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/yurist~2872575,Первое рабочее место,Юриспруденция
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Алькор Security""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,"Установка и настройка системного и прикладного ПО, необходимого для функционирования ИС;",https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2872950,Первое рабочее место,IT
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,ИП Сатвалдинов Мади Набиханович,Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2873344,Первое рабочее место,
Оператор-швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная инновационная компания ""Ютария ltd""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,"Заправка материала в машину, установление режимов плиссирования и гофрирования;",https://enbek.kz/ru/vacancy/operator-shveya~2873699,Первое рабочее место,Сервисное обслуживание/производство
Закройщик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""BIZDIN FORMA""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Раскрой ткани;,https://enbek.kz/ru/vacancy/zakroishchik~2868785,Первое рабочее место,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"Частное учреждение Дошкольный мини-центр ""Баспалдақ""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2866953,Первое рабочее место,
Музыкальный руководитель,Культура и спорт,от 103 500 тенге,"Частное учреждение Дошкольный мини-центр ""Баспалдақ""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Музыкальное оформление спектаклей;,https://enbek.kz/ru/vacancy/muzykalnyi-rukovoditel~2866955,Первое рабочее место,
Юрисконсульт,Юриспруденция,от 103 500 тенге,ЧСИ ДОСКЕЕВ АЙДАР БЛЯЛҰЛЫ,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2862681,Первое рабочее место,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,Палата предпринимателей Карагандинской области,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2862694,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,Палата предпринимателей Карагандинской области,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/ekonomist~2862695,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,Палата предпринимателей Карагандинской области,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2862696,Молодежная практика,Менеджмент
Преподаватель танцев,Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/prepodavatel-tancev~2863397,Первое рабочее место,
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Тандем XXI""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2863503,Первое рабочее место,Юриспруденция
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Реабилитационный центр инвалидов Логос-Караганда""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2864648,Первое рабочее место,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Караганды""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2865094,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Караганды""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/bukhgalter~2865100,Молодежная практика,Финансы
Специалист по техническим средствам обучения,Образование и воспитание,от 103 500 тенге,Индивидуальный предприниматель Карибаев Руслан Мейрамович,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/specialist-po-tekhnicheskim-sredstvam-obucheniya~2872004,Первое рабочее место,
IT-дизайнер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""SoftTrade Kazakhstan""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Контроль выполнения работ по системному анализу;,https://enbek.kz/ru/vacancy/it-dizainer~2859961,Первое рабочее место,IT
Инженер по качеству,Строительство и архитектура,от 103 500 тенге,AISHA,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Аттестация и рационализация рабочих мест;,https://enbek.kz/ru/vacancy/inzhener-po-kachestvu~2860269,Первое рабочее место,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,AISHA,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2860270,Первое рабочее место,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское общественное объединение ""Сенім&Адал""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2860473,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Республиканское общественное объединение ""Сенім&Адал""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2860474,Молодежная практика,Финансы
Web-мастер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Sanasoft Co.""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Координация регистрации ошибок тестирования приложений;,https://enbek.kz/ru/vacancy/web-master~2860669,Первое рабочее место,IT
PR-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Алтынай,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Оптимизация и продвижение веб-сайта;,https://enbek.kz/ru/vacancy/pr-menedzher~2861125,Первое рабочее место,Журналистика
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/logoped-defektolog~2861499,Первое рабочее место,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2861500,Первое рабочее место,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2861501,Первое рабочее место,
Кредитный менеджер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ipoteka Group Karaganda""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Выполнение расчетов и платежных обязательств;,https://enbek.kz/ru/vacancy/kreditnyi-menedzher~2866411,Первое рабочее место,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атамекен Компани""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2856074,Первое рабочее место,Финансы
Административный секретарь,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атамекен Компани""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2856084,Молодежная практика,Менеджмент
Закройщик,Производство,от 103 500 тенге,GaloVit,Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,раскрой кожи;,https://enbek.kz/ru/vacancy/zakroishchik~2856591,Первое рабочее место,Сервисное обслуживание/производство
Электромонтер (общий профиль),Энергетика,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,"Монтаж, сборка и регулировка электрооборудования;",https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2856651,Первое рабочее место,Сервисное обслуживание/производство
Заведующий складом,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Выдача со склада товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/zaveduyushchii-skladom~2856652,Первое рабочее место,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2856654,Первое рабочее место,Финансы
Слесарь-ремонтник,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/slesar-remontnik~2856655,Первое рабочее место,Сервисное обслуживание/производство
Станочник широкого профиля,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Токарная обработка деталей;,https://enbek.kz/ru/vacancy/stanochnik-shirokogo-profilya~2856656,Первое рабочее место,Сервисное обслуживание/производство
Инженер-конструктор,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Разработка документации и чертежей;,https://enbek.kz/ru/vacancy/inzhener-konstruktor~2856657,Первое рабочее место,Сервисное обслуживание/производство
Экономист,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2856658,Первое рабочее место,Сервисное обслуживание/производство
Электрик цеха,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Электромонтаж освещения и осветительных сетей;,https://enbek.kz/ru/vacancy/elektrik-cekha~2856659,Первое рабочее место,Сервисное обслуживание/производство
Кредитный агент,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Микрофинансовая организация ""R-Finance""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,"Консультирование клиентов о продуктах, ценах, наличии или условии кредитования;",https://enbek.kz/ru/vacancy/kreditnyi-agent~2856930,Первое рабочее место,Финансы
Секретарь-референт,HR и секретариат,от 103 500 тенге,"Филиал Республиканского государственного казенного предприятия ""Центр судебных экспертиз Министерства юстиции Республики Казахстан"" Институт судебных экспертиз по Карагандинской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/sekretar-referent~2857110,Молодежная практика,Менеджмент
Архивист (методист по архивному делу),HR и секретариат,от 103 500 тенге,"Филиал Республиканского государственного казенного предприятия ""Центр судебных экспертиз Министерства юстиции Республики Казахстан"" Институт судебных экспертиз по Карагандинской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/arkhivist-(metodist-po-arkhivnomu-delu)~2857111,Молодежная практика,Менеджмент
Инженер по метрологии,Производство,от 103 500 тенге,"Филиал Республиканского государственного казенного предприятия ""Центр судебных экспертиз Министерства юстиции Республики Казахстан"" Институт судебных экспертиз по Карагандинской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Метрологическая экспертиза технической документации;,https://enbek.kz/ru/vacancy/inzhener-po-metrologii~2857112,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Филиал Республиканского государственного казенного предприятия ""Центр судебных экспертиз Министерства юстиции Республики Казахстан"" Институт судебных экспертиз по Карагандинской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2857113,Молодежная практика,Юриспруденция
Хореограф,Культура и спорт,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Дом культуры незрячих и слабовидящих"" управления культуры, архивов и документации Карагандинской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в танцевальном коллективе;,https://enbek.kz/ru/vacancy/khoreograf~2857133,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2858030,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""OPTIMUS""",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2864880,Молодежная практика,Финансы
