Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Преподаватель по физической культуре,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Шарықтау шыңы""",Вакансия опубликована 16.05.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~3097506,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП БАЖЕНОВ АС,Вакансия опубликована 14.05.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~3093305,Молодежная практика,Финансы
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,Даришева,Вакансия опубликована 12.05.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~3091738,Молодежная практика,
Картограф,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""2GIS Aktobe""",Вакансия опубликована 12.05.2023,Адреса нет,полный день,Проектная работа,Модернизация географической веб-карты;,https://enbek.kz/ru/vacancy/kartograf~3080767,Молодежная практика,Строительство и архитектура
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""PROF SERVICE Аудит""",Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,понятие о бухгалтерском учете;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~3074638,Первое рабочее место,Финансы
Оператор центра продаж,IT и телекоммуникации,от 103 500 тенге,"Дивизион по розничному бизнесу - филиал Акционерного общества ""Казахтелеком""",Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,Прием и обработка входящих обращений от клиентов и партнеров;,https://enbek.kz/ru/vacancy/operator-centra-prodazh~3075961,Первое рабочее место,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Global Standart Inc""",Вакансия опубликована 03.05.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~3065688,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Assa-Energy""",Вакансия опубликована 02.05.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~3073620,Молодежная практика,IT
Техник по контрольно-измерительным приборам и автоматике,Производство,от 103 500 тенге,"Акционерное общество ""Транснациональная компания ""Казхром""",Вакансия опубликована 02.05.2023,Адреса нет,полный день,Проектная работа,Монтажные работы контрольно-измерительных приборов и механизмов;,https://enbek.kz/ru/vacancy/tekhnik-po-kontrolno-izmeritelnym-priboram-i-avtomatike~3062175,Молодежная практика,Сервисное обслуживание/производство
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП АНСАР,Вакансия опубликована 02.05.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/smm-menedzher~3064356,Первое рабочее место,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Образовательная школа 5ke""",Вакансия опубликована 27.04.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~3066514,Первое рабочее место,Журналистика
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""PROF SERVICE Аудит""",Вакансия опубликована 26.04.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~3062431,Молодежная практика,Финансы
Инструктор по физической культуре,Образование и воспитание,от 103 500 тенге,Куатбекова Ш,Вакансия опубликована 26.04.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~3056073,Молодежная практика,
Преподаватель вокала (пения),Образование и воспитание,от 103 500 тенге,Куатбекова Ш,Вакансия опубликована 26.04.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/prepodavatel-vokala-(peniya)~3056074,Молодежная практика,
Детский психолог,Образование и воспитание,от 103 500 тенге,Куатбекова Ш,Вакансия опубликована 26.04.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/detskii-psikholog~3056075,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,Куатбекова Ш,Вакансия опубликована 26.04.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~3056076,Молодежная практика,
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП Кирикбаева ТК,Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~3061799,Молодежная практика,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ТУРЕБАЕВА АЙНУР САЛИМОВНА,Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~3061797,Молодежная практика,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП АкваВентСтрой,Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~3061796,Молодежная практика,Финансы
Швея,Производство,от 103 500 тенге,"Дом Моды ""Күнкей""",Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~3052858,Молодежная практика,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Тумар-2019""",Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~3053192,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Тумар-2019""",Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~3053195,Первое рабочее место,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП ТУРСУНКУЛОВА К,Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~3046505,Первое рабочее место,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,Бержанова Назерке Хамитжанкызы,Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/smm-menedzher~3046658,Первое рабочее место,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Бержанова Назерке Хамитжанкызы,Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~3046659,Первое рабочее место,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""Центр лечебного массажа Айнур Ибраимовой""",Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~3046700,Первое рабочее место,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"ИП ""Центр лечебного массажа Айнур Ибраимовой""",Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/smm-menedzher~3046701,Первое рабочее место,Журналистика
Техник-электроник,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""MAD PROF SERVICE""",Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,"Обслуживание оборудования, линий связи, сенсоров и датчиков систем объективного контроля;",https://enbek.kz/ru/vacancy/tekhnik-elektronik~3052441,Молодежная практика,Сервисное обслуживание/производство
Швея,Производство,от 103 500 тенге,"Дом Моды ""Күнкей""",Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~3042907,Первое рабочее место,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан по Актюбинской области""",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~3046971,Молодежная практика,Юриспруденция
Картограф,Строительство и архитектура,от 103 500 тенге,"Филиал ""Батысгеодезия"" республиканского государственного предприятия на праве хозяйственного ведения ""Национальный центр геодезии и пространственной информации"" Комитета геодезии и картографии Министерства цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Разработка программного кода географических карт;,https://enbek.kz/ru/vacancy/kartograf~3040358,Молодежная практика,Строительство и архитектура
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,ИП  ЗЫПАЕВ  М,Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~3045329,Молодежная практика,Финансы
Программист 1С,IT и телекоммуникации,от 103 500 тенге,ИП  ЗЫПАЕВ  М,Вакансия опубликована 16.04.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~3043253,Первое рабочее место,IT
Рекламный агент,Маркетинг и СМИ,от 103 500 тенге,ТУРЕБАЕВА АЙНУР САЛИМОВНА,Вакансия опубликована 16.04.2023,Адреса нет,полный день,Проектная работа,Выбор форм и методов рекламы;,https://enbek.kz/ru/vacancy/reklamnyi-agent~3043222,Первое рабочее место,Журналистика
Оператор центра продаж,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""CompasTeleCom""",Вакансия опубликована 13.04.2023,Адреса нет,полный день,Проектная работа,Устранение неполадок в работе сетевых сервисов и телефонии;,https://enbek.kz/ru/vacancy/operator-centra-prodazh~3040131,Первое рабочее место,IT
Секретарь-референт,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""CompasTeleCom""",Вакансия опубликована 13.04.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/sekretar-referent~3040132,Первое рабочее место,Менеджмент
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Бондаренко Сергей Анатольевич,Вакансия опубликована 13.04.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/smm-menedzher~3029979,Первое рабочее место,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Бондаренко Сергей Анатольевич,Вакансия опубликована 13.04.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~3029980,Первое рабочее место,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП Басенова М.Б.,Вакансия опубликована 12.04.2023,Адреса нет,полный день,Проектная работа,знание основной финансовой терминологии;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~3027418,Молодежная практика,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"ИП""СЕБЕПОВА А.Х""",Вакансия опубликована 11.04.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/smm-menedzher~3024937,Первое рабочее место,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП""СЕБЕПОВА А.Х""",Вакансия опубликована 11.04.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~3024938,Первое рабочее место,Финансы
Офис-менеджер,HR и секретариат,от 103 500 тенге,ИП Абдулина,Вакансия опубликована 10.04.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/ofis-menedzher~3030491,Первое рабочее место,Менеджмент
Техник-программист,IT и телекоммуникации,от 103 500 тенге,ИП Утешева Райгуль Мирамбековна,Вакансия опубликована 10.04.2023,Адреса нет,полный день,Проектная работа,Владение компьютером;,https://enbek.kz/ru/vacancy/tekhnik-programmist~3031160,Первое рабочее место,IT
Техник-программист,IT и телекоммуникации,от 103 500 тенге,ИП Утешева Райгуль Мирамбековна,Вакансия опубликована 10.04.2023,Адреса нет,полный день,Проектная работа,Владение ПК;,https://enbek.kz/ru/vacancy/tekhnik-programmist~3031171,Молодежная практика,IT
Техник-металлург,Производство,от 103 500 тенге,"Акционерное общество ""Транснациональная компания ""Казхром""",Вакансия опубликована 10.04.2023,Адреса нет,полный день,Проектная работа,Контроль температуры разливаемого металла;,https://enbek.kz/ru/vacancy/tekhnik-metallurg~3023925,Молодежная практика,Сервисное обслуживание/производство
Специалист по международным отношениям,Маркетинг и СМИ,от 103 500 тенге,"Актюбинский городской филиал Актюбинской области общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 07.04.2023,Адреса нет,полный день,Проектная работа,Проведение необходимых работ с информационными системами и базами данных;,https://enbek.kz/ru/vacancy/specialist-po-mezhdunarodnym-otnosheniyam~3019492,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,Бекболат Азат,Вакансия опубликована 06.04.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/marketolog~3014458,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Өрт қауіпсіздігі - 2021""",Вакансия опубликована 05.04.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~3019646,Молодежная практика,Финансы
Техник-электрик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Өрт қауіпсіздігі - 2021""",Вакансия опубликована 05.04.2023,Адреса нет,полный день,Проектная работа,"Ремонт, монтаж и демонтаж электроустановок;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~3019645,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Актюбинский областной филиал общественного объединения ""Отраслевой профессиональный союз работников государственных, банковских учреждений и общественного обслуживания ""Қызмет""",Вакансия опубликована 05.04.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~3020161,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по городу Актобе Департамента государственных доходов по Актюбинской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 05.04.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3020005,Молодежная практика,Юриспруденция
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,Канафина,Вакансия опубликована 04.04.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~3019489,Молодежная практика,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,Умирзакова Б.Б,Вакансия опубликована 31.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~3002591,Первое рабочее место,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Аманат,Вакансия опубликована 30.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2996988,Первое рабочее место,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""АзияБизнесУчет""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~3003456,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП ШАДЫМАНОВА,Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2996425,Первое рабочее место,Финансы
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,ИП РУБИН,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~3001685,Молодежная практика,Журналистика
Медицинский массажист,Медицина и фармацевтика,от 91 890 тенге,"ИП ""Коркем""",Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,Поддержание уровня общей физической и специальной подготовки;,https://enbek.kz/ru/vacancy/medicinskii-massazhist~2996908,Первое рабочее место,Медицина
Координатор (менеджер) программ и проектов,Образование и воспитание,от 91 890 тенге,"ИП ""Коркем""",Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,"Проведение переговоров, мероприятий, семинаров, тренингов;",https://enbek.kz/ru/vacancy/koordinator-(menedzher)-programm-i-proektov~2996907,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"ИП ""КУДАЙБЕРГЕНОВ С.Б""",Вакансия опубликована 25.03.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2996731,Молодежная практика,
Инструктор по лечебной физкультуре,Медицина и фармацевтика,от 103 500 тенге,"ИП ""Коркем""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Реализация реабилитационных программ;,https://enbek.kz/ru/vacancy/instruktor-po-lechebnoi-fizkulture~2996482,Первое рабочее место,Медицина
Дефектоскопист,Производство,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Научно производственная фирма ""Мунайгаз инжиниринг Лтд""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Ультразвуковая диагностика;,https://enbek.kz/ru/vacancy/defektoskopist~2994542,Первое рабочее место,Сервисное обслуживание/производство
Историк,Наука и консалтинг,от 103 500 тенге,"Государственное учреждение ""Управление культуры, архивов и документации Актюбинской области""",Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Научно-исследовательская деятельность;,https://enbek.kz/ru/vacancy/istorik~2980804,Молодежная практика,Наука
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление культуры, архивов и документации Актюбинской области""",Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2980808,Молодежная практика,Финансы
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП ЖУМАБАЕВА ЛАУРА МУРАТОВНА,Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped-defektolog~2984155,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Актобе""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2985035,Молодежная практика,Юриспруденция
Ассистент (общий профиль),HR и секретариат,от 103 500 тенге,ИП РУБИН,Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,"Прием и доставка (вручение) корреспонденции, уведомлений, извещений;",https://enbek.kz/ru/vacancy/assistent-(obshchii-profil)~2983201,Молодежная практика,Менеджмент
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП РУБИН,Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2983142,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,ИП Сердалы,Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/marketolog~2975442,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Сердалы,Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2975443,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление экономики и бюджетного планирования Актюбинской области""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию с физическими и юридическими лицами;,https://enbek.kz/ru/vacancy/yurist~2968717,Молодежная практика,Юриспруденция
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Управление экономики и бюджетного планирования Актюбинской области""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,ТО компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2968718,Молодежная практика,IT
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление экономики и бюджетного планирования Актюбинской области""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Организация финансово-экономической и производственно-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/finansist~2968719,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление экономики и бюджетного планирования Актюбинской области""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2968720,Молодежная практика,Финансы
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр по вопросам религий и связям с общественностью ""государственного учреждения ""Отдел внутренней политики города Актобе""",Вакансия опубликована 09.03.2023,Адреса нет,полный день,Проектная работа,Ведение новостных лент и представительств в социальных сетях;,https://enbek.kz/ru/vacancy/zhurnalist~2975195,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""Сейтмагамбетова Д.А.""",Вакансия опубликована 04.03.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2966963,Молодежная практика,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП АСАНОВА,Вакансия опубликована 03.03.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2955712,Первое рабочее место,Финансы
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Болашак XX""",Вакансия опубликована 02.03.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2963604,Молодежная практика,
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Болашак XX""",Вакансия опубликована 02.03.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~2963603,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Кабинет психолого-педагогической коррекции №2"" государственного учреждения ""Управление образования Актюбинской области""",Вакансия опубликована 02.03.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2963106,Молодежная практика,
Архитектор,Строительство и архитектура,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр урбанистики"" государственного учреждения ""Отдел архитектуры и градостроительства города Актобе""",Вакансия опубликована 02.03.2023,Адреса нет,полный день,Проектная работа,Обеспечение корректности и оптимальности архитектуры проекта;,https://enbek.kz/ru/vacancy/arkhitektor~2961371,Молодежная практика,Строительство и архитектура
Техник связи,IT и телекоммуникации,от 103 500 тенге,"Актюбинский областной филиал акционерного общества ""Казпочта""",Вакансия опубликована 01.03.2023,Адреса нет,полный день,Проектная работа,"Обеспечивать выполнение задач и целей, установленных в области качества АО «Казпочта», параметров качества, нормативов, норм и стандартов по услугам;;",https://enbek.kz/ru/vacancy/tekhnik-svyazi~2950971,Молодежная практика,IT
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,"ИП ""КУДАЙБЕРГЕНОВ С.Б""",Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2956104,Молодежная практика,
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Салық Аудит Ақтөбе""",Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2948150,Молодежная практика,Финансы
Электрик-ремонтник вычислительной техники,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Assa-Energy""",Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,ТО компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/elektrik-remontnik-vychislitelnoi-tekhniki~2948244,Молодежная практика,IT
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинская железнодорожная больница""",Вакансия опубликована 27.02.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2953512,Первое рабочее место,Медицина
