Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Воспитатель,Образование и воспитание,от 103 500 тенге,"Государственное коммунальное казенное предприятие ""Ясли-сад"" Сауле"" города Кокшетау при отделе образования по городу Кокшетау управления образования Акмолинской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2806711,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"государственное учреждение ""Служба пожаротушения и аварийно-спасательных работ Департамента по чрезвычайным ситуациям Акмолинской области Министерства по чрезвычайным ситуациям Республики Казахстан (город Кокшетау)""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2806821,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел экономики и финансов города Кокшетау""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2806949,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Филиал республиканского государственного учреждения ""Администратор судов по Акмолинской области Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)"" - Канцелярия Кокшетауского городского суда Акмолинской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2807048,Молодежная практика,Юриспруденция
Закупщик,Финансы и бухучет,от 103 500 тенге,"республиканское государственное учреждение ""Департамент по управлению земельными ресурсами Акмолинской области Комитета по управлению земельными ресурсами Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,"Участие в тендерах, подготовка коммерческих предложений;",https://enbek.kz/ru/vacancy/zakupshchik~2816288,Молодежная практика,Финансы
Филолог,Наука и консалтинг,от 103 500 тенге,"государственное учреждение ""Управление внутренней политики Акмолинской области""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Научно-исследовательская деятельность;,https://enbek.kz/ru/vacancy/filolog~2801050,Молодежная практика,Наука
Юрист,Юриспруденция,от 103 500 тенге,"государственное учреждение ""Управление внутренней политики Акмолинской области""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2801051,Молодежная практика,Юриспруденция
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Государственное коммунальное казенное предприятие ""Детская художественная школа города Кокшетау при отделе образования по городу Кокшетау управления образования Акмолинской области""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2801413,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел внутренней политики города Кокшетау""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2802279,Молодежная практика,Юриспруденция
Учитель физической культуры и спорта,Культура и спорт,от 103 500 тенге,"Государственное учреждение ""Отдел культуры, развития языков,физической культуры и спорта города Кокшетау""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Документовед;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2802320,Молодежная практика,
Кредитный консультант,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Кредитное Товарищество ""Достық-Дружба""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Компьютерная обработка информации;,https://enbek.kz/ru/vacancy/kreditnyi-konsultant~2802377,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета технического регулирования и метрологии Министерства торговли и интеграции Республики Казахстан по Акмолинской области""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2802664,Молодежная практика,Юриспруденция
Психолог,Медицина и фармацевтика,от 103 500 тенге,"государственное коммунальное учреждение ""Молодежно-ресурсный центр"" управления внутренней политики Акмолинской области",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Анализ даннных;,https://enbek.kz/ru/vacancy/psikholog~2802784,Молодежная практика,Медицина
Финансист,Финансы и бухучет,от 103 500 тенге,"Филиал Акционерного общества ""Bereke Bank"" по Акмолинской области",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2803210,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент юстиции Акмолинской области Министерства юстиции Республики Казахстан""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2803232,Молодежная практика,Юриспруденция
Кредитный менеджер,Финансы и бухучет,от 103 500 тенге,"Филиал Акционерного Общества ""ForteBank"" в городе Кокшетау",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Выявление потребности и пожеланий клиентов;,https://enbek.kz/ru/vacancy/kreditnyi-menedzher~2803334,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Филиал Акционерного Общества ""ForteBank"" в городе Кокшетау",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2803335,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"республиканское государственное учреждение ""Есильская межобластная бассейновая инспекция рыбного хозяйства Комитета рыбного хозяйства Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Работа с архивом;,https://enbek.kz/ru/vacancy/yurist~2798792,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"Филиал Акционерного общества ""Нефтяная страховая компания"" в г.Кокшетау",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/ekonomist~2798995,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"Филиал Акционерного общества ""Нефтяная страховая компания"" в г.Кокшетау",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2798996,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Палата предпринимателей ""Палата предпринимателей Акмолинской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2799056,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Общеобразовательная школа № 14 города Кокшетау отдела образования по городу Кокшетау управления образования Акмолинской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2799221,Молодежная практика,Финансы
Школьный психолог,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Школа-гимназия № 13 ""ЭКОС"" города Кокшетау отдела образования по городу Кокшетау управления образования Акмолинской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Исследование динамики психических нарушений;,https://enbek.kz/ru/vacancy/shkolnyi-psikholog~2799273,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Администратор судов по Акмолинской области Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2799354,Первое рабочее место,Юриспруденция
Воспитатель,Образование и воспитание,от 103 500 тенге,Частное учреждение «Детское дошкольное учреждение» «Саулетай»,Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2799458,Молодежная практика,
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 103 500 тенге,"Учреждение детский сад Премиум класса ""ЖАЛЫН ҚҰС""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2799494,Молодежная практика,
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Трикотажное предприятие ""АРМАН""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2799495,Молодежная практика,Сервисное обслуживание/производство
Филолог,Наука и консалтинг,от 103 500 тенге,ИП ЖАГПАРОВА,Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Редактирование и исправление переведенного материала;,https://enbek.kz/ru/vacancy/filolog~2799725,Молодежная практика,Наука
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Аппарат Кокшетауского городского маслихата""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2799974,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"""Филиал Республиканской палаты частных судебных исполнителей в Акмолинской области - региональная палата частных судебных исполнителей Акмолинской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2800083,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"республиканское государственное учреждение ""Департамент Агентства Республики Казахстан по делам государственной службы по Акмолинской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2800206,Молодежная практика,Юриспруденция
Горный инженер,"Нефть, газ, добыча ресурсов",от 103 500 тенге,Республиканское государственное учреждение «Северо-Казахстанский межрегиональный департамент геологии Комитета геологии Министерства индустрии и инфраструктурного развития Республики Казахстан «Севказнедра»,Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Изучение горно-геологических строений района;,https://enbek.kz/ru/vacancy/gornyi-inzhener~2800556,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"ИП ""Исабаева Алия Мухаметсабыровна""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2800860,Молодежная практика,
Администратор клиники,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Centre Esthetic""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/administrator-kliniki~2806191,Молодежная практика,Медицина
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2797293,Молодежная практика,Финансы
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,Коммунальное государственное учреждение «Қоғамдық келісім» при управлении внутренней политики Акмолинской области,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2798255,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,ИП БАХЫТБЕК  АЛЬМИРА,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2798346,Молодежная практика,Юриспруденция
Дизайнер Web-сайтов,IT и телекоммуникации,от 103 500 тенге,ИП Интеллект,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Верстка страниц web-сайта;,https://enbek.kz/ru/vacancy/dizainer-web-saitov~2802474,Молодежная практика,IT
Швея,Производство,от 103 500 тенге,Государственное коммунальное казенное предприятие «Дворец культуры «Кокшетау» при управлении культуры Акмолинской области,Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/shveya~2799351,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,филиал государственного учреждения Центр медицины катастроф Министерства по чрезвычайным ситуациям Республики Казахстан (город Нур-Султан) по Акмолинской области,Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2798861,Молодежная практика,Финансы
Хореограф,Культура и спорт,от 103 500 тенге,Государственное коммунальное казенное предприятие «Дворец культуры «Кокшетау» при управлении культуры Акмолинской области,Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/khoreograf~2792605,Первое рабочее место,
