Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Секретарь,HR и секретариат,от 103 500 тенге,ИП Кожахметов,Вакансия опубликована 21.04.2023,Адреса нет,полный день,Проектная работа,Встреча и учет посетителей;,https://enbek.kz/ru/vacancy/sekretar~3049573,Молодежная практика,Менеджмент
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,ИП Омаров СД,Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,художник;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~3050279,Молодежная практика,IT
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Достық-СҚО""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~3046807,Первое рабочее место,Медицина
Администратор клиники,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Достық-СҚО""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/administrator-kliniki~3046808,Первое рабочее место,Медицина
Врач-терапевт,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Достық-СҚО""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,"Оказание квалифицированной, скорой и других видов медицинской помощи;",https://enbek.kz/ru/vacancy/vrach-terapevt~3046809,Первое рабочее место,Медицина
"Санитар, санитарка",Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Достық-СҚО""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Контроль за соблюдением санитарных норм;,"https://enbek.kz/ru/vacancy/sanitar,-sanitarka~3046810",Первое рабочее место,Медицина
Врач-терапевт,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Достық-СҚО""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/vrach-terapevt~3046817,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Достық-СҚО""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Амбулаторный прием и обслуживание больных на дому;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~3046818,Молодежная практика,Медицина
Учитель музыки,Образование и воспитание,от 103 500 тенге,ИП Могунова,Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Владение различными стилями и направлениями в музыке;,https://enbek.kz/ru/vacancy/uchitel-muzyki~3046789,Молодежная практика,
Детский психолог,Образование и воспитание,от 103 500 тенге,ИП Могунова,Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Отбор психологического инструментария исследования;,https://enbek.kz/ru/vacancy/detskii-psikholog~3046790,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП Могунова,Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~3046791,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Логопедический кабинет ""Говоруша""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Оказание помощи инвалидам и лицам с ограниченными возможностями здоровья;,https://enbek.kz/ru/vacancy/logoped-defektolog~3045597,Молодежная практика,
Инструктор по физической культуре,Образование и воспитание,от 103 500 тенге,"Логопедический кабинет ""Говоруша""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~3045598,Молодежная практика,
Детский психолог,Медицина и фармацевтика,от 103 500 тенге,"Логопедический кабинет ""Говоруша""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Исследование динамики психических нарушений;,https://enbek.kz/ru/vacancy/detskii-psikholog~3045603,Первое рабочее место,Медицина
Инструктор по физической культуре,Образование и воспитание,от 103 500 тенге,"Логопедический кабинет ""Говоруша""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~3045604,Первое рабочее место,
Помощник юриста,Юриспруденция,от 103 500 тенге,"Северо-Казахстанский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 03.04.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3012627,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Северо-Казахстанский филиал акционерного общества ""Казахстанская аграрная экспертиза""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~3003801,Молодежная практика,Менеджмент
Специалист по кадрам,HR и секретариат,от 103 500 тенге,"Коммунальное государственное учреждение ""Специализированная база акимата Северо-Казахстанской области"" коммунального государственного учреждения ""Аппарат акима Северо-Казахстанской области""",Вакансия опубликована 17.03.2023,Адреса нет,полный день,Проектная работа,Заключение трудовых договоров;,https://enbek.kz/ru/vacancy/specialist-po-kadram~2983341,Молодежная практика,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,"Коммунальное государственное учреждение ""Специализированная база акимата Северо-Казахстанской области"" коммунального государственного учреждения ""Аппарат акима Северо-Казахстанской области""",Вакансия опубликована 17.03.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2983342,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Специализированная база акимата Северо-Казахстанской области"" коммунального государственного учреждения ""Аппарат акима Северо-Казахстанской области""",Вакансия опубликована 17.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2983343,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр правовой защиты и консалтинга""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2980523,Молодежная практика,Юриспруденция
Разработчик программного обеспечения,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр правовой защиты и консалтинга""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Составление алгоритма программного кода;,https://enbek.kz/ru/vacancy/razrabotchik-programmnogo-obespecheniya~2980525,Молодежная практика,IT
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр правовой защиты и консалтинга""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2980526,Молодежная практика,Журналистика
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебно-репетиторский центр ""Учазия""""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2982678,Молодежная практика,
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебно-репетиторский центр ""Учазия""""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2982679,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебно-репетиторский центр ""Учазия""""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2982680,Молодежная практика,
Вожатый,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебно-репетиторский центр ""Учазия""""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/vozhatyi~2982682,Первое рабочее место,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебно-репетиторский центр ""Учазия""""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2982683,Первое рабочее место,
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Петропавловский электротехнический завод""",Вакансия опубликована 14.03.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2972073,Молодежная практика,Юриспруденция
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Мой ребенок""",Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2970657,Молодежная практика,
Детский психолог,Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Мой ребенок""",Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/detskii-psikholog~2970658,Молодежная практика,
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП ГАСАНОВ З.М.,Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2970528,Молодежная практика,Финансы
PR-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП ГАСАНОВ З.М.,Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Проведение рекламных презентаций для клиентов;,https://enbek.kz/ru/vacancy/pr-menedzher~2970530,Первое рабочее место,Журналистика
Электрик по эксплуатации электрических сетей,Энергетика,от 103 500 тенге,ИП ГАСАНОВ З.М.,Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Электромонтаж кабельных сетей;,https://enbek.kz/ru/vacancy/elektrik-po-ekspluatacii-elektricheskikh-setei~2970531,Первое рабочее место,Сервисное обслуживание/производство
Техник-электрик,Энергетика,от 103 500 тенге,ИП УШАКОВ АЛЕКСАНДР СЕРГЕЕВИЧ,Вакансия опубликована 26.02.2023,Адреса нет,полный день,Проектная работа,"ТО, замена приборов и измерение электрических параметров;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~2951939,Молодежная практика,Сервисное обслуживание/производство
Техник-теплотехник,Энергетика,от 103 500 тенге,ИП УШАКОВ АЛЕКСАНДР СЕРГЕЕВИЧ,Вакансия опубликована 26.02.2023,Адреса нет,полный день,Проектная работа,Эксплуатация силовых приводов и оборудования насосных установок;,https://enbek.kz/ru/vacancy/tekhnik-teplotekhnik~2951930,Молодежная практика,Сервисное обслуживание/производство
Офис-менеджер,HR и секретариат,от 103 500 тенге,ИП БОНДАРЦЕВ П.М.,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Администрирование канцелярских и офисных принадлежностей;,https://enbek.kz/ru/vacancy/ofis-menedzher~2935224,Первое рабочее место,Менеджмент
Делопроизводитель,HR и секретариат,от 103 500 тенге,ИП БОНДАРЦЕВ П.М.,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Учет и регистрация документов;,https://enbek.kz/ru/vacancy/deloproizvoditel~2935225,Первое рабочее место,Менеджмент
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,ИП БОНДАРЦЕВ П.М.,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/marketolog~2935226,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП БОНДАРЦЕВ П.М.,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/bukhgalter~2935227,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,ИП БОНДАРЦЕВ П.М.,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2935228,Молодежная практика,IT
Фармацевт (средней квалификации),Медицина и фармацевтика,от 103 500 тенге,"Петропавловский филиал товарищества с ограниченной ответственностью ""ФАРМАКОМ""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Знание фармакологии;,https://enbek.kz/ru/vacancy/farmacevt-(srednei-kvalifikacii)~2934295,Первое рабочее место,Медицина
Инспектор по кадрам,HR и секретариат,от 103 500 тенге,Республиканское государственное учреждение «Департамент Агентства Республики Казахстан по противодействию коррупции (Антикоррупционной службы) по Северо-Казахстанской области»,Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,"Подбор, отбор, расстановка кадров;",https://enbek.kz/ru/vacancy/inspektor-po-kadram~2932051,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Республиканское государственное учреждение «Департамент Агентства Республики Казахстан по противодействию коррупции (Антикоррупционной службы) по Северо-Казахстанской области»,Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2932052,Молодежная практика,Финансы
Термист,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARSGroup service (АРСГрупп сервис)""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Подача и посадка металла в нагревательные устройства;,https://enbek.kz/ru/vacancy/termist~2931816,Первое рабочее место,Сервисное обслуживание/производство
Шлифовщик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARSGroup service (АРСГрупп сервис)""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Шлифовальная обработка и доводка деталей;,https://enbek.kz/ru/vacancy/shlifovshchik~2931817,Первое рабочее место,Сервисное обслуживание/производство
Токарь,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARSGroup service (АРСГрупп сервис)""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,"Обработка на токарных, фрезерных, сверлильных, шлифовальных и др. станках;",https://enbek.kz/ru/vacancy/tokar~2931818,Первое рабочее место,Сервисное обслуживание/производство
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,"Коммунальное государственное учреждение ""Молодежный ресурсный центр города Петропавловска"" коммунального государственного учреждения ""Отдел внутренней политики акимата города Петропавловска""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Подготовка дизайна эскизов мультимедиа;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2930821,Первое рабочее место,IT
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СК Качество""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2905027,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СК Качество""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2905029,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СК Качество""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2905030,Молодежная практика,Финансы
Менеджер (фармацевтика),Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Smart City NK""",Вакансия опубликована 08.02.2023,Адреса нет,полный день,Проектная работа,"Обеспечение отделения лекарственными средствами, изделиями медицинского назначения и медицинской техникой;",https://enbek.kz/ru/vacancy/menedzher-(farmacevtika)~2915197,Первое рабочее место,Медицина
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Құрылыс-Сервис-СК""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2909596,Первое рабочее место,Менеджмент
Инженер ПТО,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Құрылыс-Сервис-СК""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Составление сметной стоимости строительства и разработка документации;,https://enbek.kz/ru/vacancy/inzhener-pto~2909591,Молодежная практика,Строительство и архитектура
Делопроизводитель,HR и секретариат,от 103 500 тенге,Государственное учреждение «Департамент по обеспечению качества в сфере образования Северо-Казахстанской области Комитета по обеспечению качества в сфере образования Министерства просвещения Республики Казахстан»,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2909088,Молодежная практика,Менеджмент
Специалист по сопровождению программного обеспечения,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Арида-Софт""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Работа с программным обеспечением;,https://enbek.kz/ru/vacancy/specialist-po-soprovozhdeniyu-programmnogo-obespecheniya~2905813,Молодежная практика,IT
Инженер технической поддержки в области телекоммуникаций,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Цифровой дом""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/inzhener-tekhnicheskoi-podderzhki-v-oblasti-telekommunikacii~2906868,Молодежная практика,IT
Техник-электрик,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Петропавловский электротехнический завод""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,"Монтаж, сборка и регулировка электрооборудования;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~2905830,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение «Отдел строительства, архитектуры и градостроительства акимата города Петропавловска»",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2905952,Молодежная практика,Финансы
Инженер по землеустройству,Строительство и архитектура,от 103 500 тенге,"""BASTAU""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Планирование инженерных изыскательских работ на территории КДС;,https://enbek.kz/ru/vacancy/inzhener-po-zemleustroistvu~2905185,Первое рабочее место,Строительство и архитектура
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Отдел предпринимательства, сельского хозяйства и ветеринарии акимата города Петропавловска""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Владение языками;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2905060,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Коммунальное государственное учреждение ""Отдел предпринимательства, сельского хозяйства и ветеринарии акимата города Петропавловска""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Владение языками;,https://enbek.kz/ru/vacancy/deloproizvoditel~2905061,Молодежная практика,Менеджмент
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан по Северо-Казахстанской области""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,обработка информации;,https://enbek.kz/ru/vacancy/ekonomist~2881809,Молодежная практика,Финансы
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,ИП УШАКОВ АЛЕКСАНДР СЕРГЕЕВИЧ,Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2873199,Первое рабочее место,Финансы
Экономист-аналитик,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета по регулированию естественных монополий Министерства национальной экономики Республики Казахстан по Северо-Казахстанской области""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Экономический анализ хозяйственно-финансовой деятельности;,https://enbek.kz/ru/vacancy/ekonomist-analitik~2875227,Первое рабочее место,Финансы
Врач-эпидемиолог,Медицина и фармацевтика,от 103 500 тенге,"Филиал Республиканского государственного предприятия на праве хозяйственного ведения ""Национальный центр экспертизы"" Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан ""Центр дезинфекции по Северо-Казахстанской области""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Эпидемиологическое обследование;,https://enbek.kz/ru/vacancy/vrach-epidemiolog~2876652,Первое рабочее место,Медицина
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Филиал Республиканского государственного предприятия на праве хозяйственного ведения ""Национальный центр экспертизы"" Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан ""Центр дезинфекции по Северо-Казахстанской области""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2876653,Первое рабочее место,Журналистика
Мастер цеха (обрабатывающая промышленность),Производство,от 103 500 тенге,CREATIV KZ,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Контроль состояния технологического оборудования;,https://enbek.kz/ru/vacancy/master-cekha-(obrabatyvayushchaya-promyshlennost)~2874571,Первое рабочее место,Сервисное обслуживание/производство
Оператор 3D печати,Производство,от 103 500 тенге,CREATIV KZ,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Вывод информации на печать;,https://enbek.kz/ru/vacancy/operator-3d-pechati~2874572,Первое рабочее место,Сервисное обслуживание/производство
Газосварщик,Строительство и архитектура,от 103 500 тенге,"""STEP UP""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Кислородная резка металлов;,https://enbek.kz/ru/vacancy/gazosvarshchik~2873391,Первое рабочее место,Строительство и архитектура
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"""STEP UP""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2873393,Первое рабочее место,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"""STEP UP""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2873392,Первое рабочее место,Журналистика
Газосварщик,Строительство и архитектура,от 103 500 тенге,"""STEP UP""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Кислородная резка металлов;,https://enbek.kz/ru/vacancy/gazosvarshchik~2873390,Первое рабочее место,Строительство и архитектура
Воспитатель,Образование и воспитание,от 103 500 тенге,АЙ-БӨБЕК,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2873267,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экономических расследований по Северо-Казахстанской области Агентства Республики Казахстан по финансовому мониторингу""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/deloproizvoditel~2872833,Молодежная практика,Менеджмент
Архитектор,Строительство и архитектура,от 103 500 тенге,"Коммунальное государственное учреждение ""Управление строительства, архитектуры и градостроительства акимата Северо-Казахстанской области""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Определение элементов архитектуры системы;,https://enbek.kz/ru/vacancy/arkhitektor~2861530,Молодежная практика,Строительство и архитектура
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,ИП КУНЕНОВА ГАЛИЯ КАНЫШЕВНА,Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2847339,Молодежная практика,
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства акимата Северо-Казахстанской области""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2855521,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент внутреннего государственного аудита по Северо-Казахстанской области Комитета внутреннего государственного аудита Министерства финансов Республики Казахстан""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2855779,Молодежная практика,Юриспруденция
