Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел занятости и социальных программ города Павлодара""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация и подготовка рабочего места;,https://enbek.kz/ru/vacancy/yurist~2838415,Молодежная практика,Юриспруденция
Политолог,Наука и консалтинг,от 103 500 тенге,"Павлодарский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Разработка общей стратегии организации;,https://enbek.kz/ru/vacancy/politolog~2807752,Молодежная практика,Наука
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""КазПрофБезопасность""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Работы по пошиву изделий по индивидуальным заказам;,https://enbek.kz/ru/vacancy/shveya~2808352,Первое рабочее место,Сервисное обслуживание/производство
Офис-менеджер,HR и секретариат,от 103 500 тенге,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОКРАН СЕРВИС""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Администрирование канцелярских и офисных принадлежностей;,https://enbek.kz/ru/vacancy/ofis-menedzher~2808442,Первое рабочее место,Менеджмент
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Промышленный Дизайн""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2809297,Молодежная практика,IT
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,Мусабаева,Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/logoped-defektolog~2809388,Первое рабочее место,
Оператор-швея,Производство,от 103 500 тенге,"ИП ""Fashion&Beauty""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Рассортировка остатков кроя по категориям;,https://enbek.kz/ru/vacancy/operator-shveya~2809819,Первое рабочее место,Сервисное обслуживание/производство
Учитель физической культуры и спорта,Культура и спорт,от 103 500 тенге,"Государственное учреждение ""Управление физической культуры и спорта Павлодарской области""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2809965,Молодежная практика,
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Агентства Республики Казахстан по делам государственной службы по Павлодарской области""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yuriskonsult~2810178,Молодежная практика,Юриспруденция
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Агентства Республики Казахстан по делам государственной службы по Павлодарской области""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2810179,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Агентства Республики Казахстан по делам государственной службы по Павлодарской области""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2810180,Молодежная практика,Юриспруденция
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Павлодарское учебно-производственное предприятие общественного объединения ""Казахское общество слепых""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2808678,Молодежная практика,Сервисное обслуживание/производство
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2804112,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2804115,Первое рабочее место,Менеджмент
Воспитатель,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие «Дошкольная гимназия № 42 города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2804718,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Общественное объединение инвалидов ""Реабилитационный Центр ""САМАЛ""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2804827,Молодежная практика,
Техник по обслуживанию компьютерных сетей и систем,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Служба пожаротушения и аварийно-спасательных работ Департамента по чрезвычайным ситуациям Павлодарской области Министерства по чрезвычайным ситуациям Республики Казахстан (город Павлодар)""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Определение параметров безопасности и защиты
ПО сетевых устройств;",https://enbek.kz/ru/vacancy/tekhnik-po-obsluzhivaniyu-kompyuternykh-setei-i-sistem~2804908,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Inter Mall""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2805125,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление координации занятости и социальных программ Павлодарской области""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2805134,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад № 24 города Павлодара"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2805269,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад № 24 города Павлодара"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2805270,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад №116 города Павлодара"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2805841,Молодежная практика,Финансы
Программист 1С,IT и телекоммуникации,от 103 500 тенге,"ИП КЦ ""МАКСИМА""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~2806059,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП КЦ ""МАКСИМА""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2806060,Молодежная практика,Финансы
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение «Средняя общеобразовательная школа имени Камала Макпалеева города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Определение  четких  целей  уроков;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2806184,Молодежная практика,
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение «Средняя общеобразовательная школа имени Камала Макпалеева города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2806186,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение «Средняя общеобразовательная школа имени Камала Макпалеева города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2806187,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад № 44 города Павлодара"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2806260,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад №10 города Павлодара- образовательно-развивающий центр ""ZamanStar"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2806406,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад №10 города Павлодара- образовательно-развивающий центр ""ZamanStar"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2806407,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг для престарелых и инвалидов общего типа Павлодарской области"" управления координации занятости и социальных программ Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2806889,Молодежная практика,Юриспруденция
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг для престарелых и инвалидов общего типа Павлодарской области"" управления координации занятости и социальных программ Павлодарской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2806891,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KANLY Security""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2807268,Молодежная практика,Юриспруденция
Инженер по гражданскому строительству,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Павлодара""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-po-grazhdanskomu-stroitelstvu~2815901,Молодежная практика,Строительство и архитектура
Инженер-электрик,Энергетика,от 103 500 тенге,"Государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Павлодара""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Анализ состояния и режима работы линий электропередачи;,https://enbek.kz/ru/vacancy/inzhener-elektrik~2815902,Молодежная практика,Сервисное обслуживание/производство
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Павлодара""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2815904,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Павлодара""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2815905,Молодежная практика,Юриспруденция
Механик-наладчик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ДОМ ПЕЧАТИ""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электромеханических работ;,https://enbek.kz/ru/vacancy/mekhanik-naladchik~2803416,Первое рабочее место,Сервисное обслуживание/производство
Наладчик полиграфического оборудования,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ДОМ ПЕЧАТИ""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,"проведение наладочных работ, поддержание в чистом состоянии приборов и оборудования по доводке шлихов.;",https://enbek.kz/ru/vacancy/naladchik-poligraficheskogo-oborudovaniya~2803417,Первое рабочее место,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Kutubu sitta""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2811489,Первое рабочее место,
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Kutubu sitta""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Добропорядочность;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2811493,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Kutubu sitta""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Добропорядочность;,https://enbek.kz/ru/vacancy/vospitatel~2811494,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Шабыс""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2809855,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Шабыс""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2809856,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ИнтерМедика-PV""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2809865,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ИнтерМедика-PV""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2809866,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ФОРА KZ""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2809870,Молодежная практика,Финансы
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Промышленный Дизайн""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2809243,Первое рабочее место,Журналистика
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Промышленный Дизайн""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Применение международных стандартов финансовой отчетности;,https://enbek.kz/ru/vacancy/finansist~2809242,Первое рабочее место,Финансы
Дизайнер промышленный,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Промышленный Дизайн""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Подготовка программного обеспечения для устройства и дизайна программного интерфейса пользователя;,https://enbek.kz/ru/vacancy/dizainer-promyshlennyi~2809299,Молодежная практика,Сервисное обслуживание/производство
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Прокуратура Павлодарской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2809145,Молодежная практика,Юриспруденция
Дизайнер промышленный,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Алтын-ВИЯ""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Разработка дизайна новой продукции;,https://enbek.kz/ru/vacancy/dizainer-promyshlennyi~2808885,Первое рабочее место,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан по Павлодарской области""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2808595,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Республиканское государственное учреждение «Инспекция транспортного контроля по Павлодарской области» Комитета транспорта Министерства индустрии и инфраструктурного развития Республики Казахстан""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~2806636,Первое рабочее место,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел внутренней политики города Павлодара""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2806923,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие «Ясли-сад № 38 города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2806887,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета по регулированию естественных монополий Министерства национальной экономики Республики Казахстан по Павлодарской области""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2806861,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета по регулированию естественных монополий Министерства национальной экономики Республики Казахстан по Павлодарской области""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2806862,Молодежная практика,Юриспруденция
Программист приложений,IT и телекоммуникации,от 103 500 тенге,Индивидуальный предприниматель Коляко Е.Г,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Кодирование на языках web-программирования;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2806301,Молодежная практика,IT
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП SPEAKER,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2806250,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП SPEAKER,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2806251,Молодежная практика,
Логопед,Образование и воспитание,от 103 500 тенге,ИП SPEAKER,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/logoped~2806252,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,ИП SPEAKER,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Разработка обучающих программ;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2806253,Молодежная практика,
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Восток Экология ПВ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2806165,Молодежная практика,IT
Педагог-организатор,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Интеллект ПВ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-organizator~2806003,Первое рабочее место,
Преподаватель языковой школы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Интеллект ПВ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/prepodavatel-yazykovoi-shkoly~2806005,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Интеллект ПВ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2806006,Молодежная практика,
Помощник инженера-технолога,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Домостроительный комбинат ""Ертіс""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Выявление отклонений от технологии производства;,https://enbek.kz/ru/vacancy/pomoshchnik-inzhenera-tekhnologa~2805804,Молодежная практика,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"ИП ""Суханкулова""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2805938,Первое рабочее место,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"ИП ""Суханкулова""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2805943,Молодежная практика,
Инженер-эколог,Наука и консалтинг,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ЕвразияЭкоПроект""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Охрана окружающей среды и экологической безопасности;,https://enbek.kz/ru/vacancy/inzhener-ekolog~2805446,Молодежная практика,Наука
Техник-программист,IT и телекоммуникации,от 103 500 тенге,Махметжанов,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Добропорядочность;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2805513,Первое рабочее место,IT
Инженер по компьютерам,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел жилищной инспекции и коммунального хозяйства города Павлодара""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/inzhener-po-kompyuteram~2805371,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел жилищной инспекции и коммунального хозяйства города Павлодара""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2805372,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Центр поддержки одиноких матерей""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2805217,Молодежная практика,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад № 9 города Павлодара"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2805098,Молодежная практика,Финансы
